"description","compatible_printers","code","upc","stock","part_num","color","brand","yield","type","comments","ean"
"Dell C3760 Magenta Toner (3k)","C3760","2GYKF","884116087717","0","331-8423","magenta","dell","3000","toner","","0884116087717"
